time(s),joint1,joint2,joint3,joint4,joint5,joint6,joint7,wheel_joint_left,wheel_joint_right
39.246,-1.6783e-07,-5.91004e-06,-3.07376e-06,-1.15772e-05,1.72804e-06,-1.23244e-08,0.226296,9.97094e-06,1.37257e-05
39.266,-1.73576e-07,7.66405e-06,-3.2439e-06,-1.23334e-05,1.86381e-06,-1.31911e-08,0.130054,9.97597e-06,1.37329e-05
39.286,-1.52003e-07,8.71258e-06,-3.30407e-06,-1.0972e-05,1.67888e-06,-1.17813e-08,0.0459924,9.98095e-06,1.374e-05
39.306,-1.52238e-07,8.80547e-06,-3.31489e-06,-1.10322e-05,1.69031e-06,-1.18704e-08,-0.0238566,9.9862e-06,1.3747e-05
39.326,-1.5234e-07,8.80423e-06,-3.32304e-06,-1.10766e-05,1.69838e-06,-1.19258e-08,-0.0393293,9.99146e-06,1.3754e-05
39.346,-1.68808e-07,-5.94524e-06,-3.09514e-06,-1.15825e-05,1.7366e-06,-1.2367e-08,0.0523695,9.99671e-06,1.37611e-05
39.366,-2.07724e-07,-6.71144e-06,-4.28468e-06,-1.42727e-05,2.35376e-06,-1.52175e-08,0.194562,1.00026e-05,1.37691e-05
39.386,-2.07777e-07,8.60472e-06,-3.26151e-06,-1.11249e-05,1.70775e-06,-1.19005e-08,0.305927,1.00072e-05,1.37754e-05
39.406,-1.6686e-07,-5.8706e-06,-3.06155e-06,-1.1576e-05,1.72041e-06,-1.23282e-08,0.378513,1.00124e-05,1.37825e-05
39.426,-1.67584e-07,-5.8043e-06,-3.07718e-06,-1.16904e-05,1.74077e-06,-1.24679e-08,0.433542,1.00177e-05,1.37895e-05
39.446,-1.68719e-07,-5.82254e-06,-3.09964e-06,-1.17422e-05,1.75425e-06,-1.25356e-08,0.438568,1.00229e-05,1.37965e-05
39.466,-1.49378e-07,8.61054e-06,-3.26685e-06,-1.09355e-05,1.65225e-06,-1.17532e-08,0.416544,1.00278e-05,1.38035e-05
39.486,-1.49837e-07,8.71225e-06,-3.2787e-06,-1.10163e-05,1.66612e-06,-1.18228e-08,0.407896,1.00331e-05,1.38105e-05
39.506,-1.49902e-07,8.71009e-06,-3.28422e-06,-1.10646e-05,1.67386e-06,-1.18725e-08,0.418051,1.00384e-05,1.38175e-05
39.526,-1.50074e-07,8.71203e-06,-3.29088e-06,-1.11147e-05,1.68307e-06,-1.1918e-08,0.398458,1.00436e-05,1.38246e-05
39.546,-1.76413e-07,7.94185e-06,-3.30263e-06,-1.25012e-05,1.89555e-06,-1.33635e-08,0.331226,1.00489e-05,1.38318e-05
39.566,-1.55314e-07,-6.15954e-06,-3.3196e-06,-1.0866e-05,1.68782e-06,-1.16725e-08,0.244124,1.00539e-05,1.38388e-05
39.586,-1.51702e-07,8.78878e-06,-3.29881e-06,-1.10145e-05,1.68122e-06,-1.17881e-08,0.171466,1.00591e-05,1.38458e-05
39.606,-1.73906e-07,7.74064e-06,-3.24879e-06,-1.23462e-05,1.86497e-06,-1.32001e-08,0.115362,1.00644e-05,1.38529e-05
39.626,-1.68481e-07,-5.86748e-06,-3.08375e-06,-1.16579e-05,1.74535e-06,-1.24228e-08,0.0885518,1.00696e-05,1.38598e-05
39.646,-1.67713e-07,-5.85068e-06,-3.0695e-06,-1.16214e-05,1.73701e-06,-1.23685e-08,0.124486,1.00748e-05,1.38668e-05
39.666,-1.67458e-07,-5.84123e-06,-3.06432e-06,-1.16236e-05,1.73492e-06,-1.23545e-08,0.191033,1.008e-05,1.38737e-05
39.686,-1.88611e-07,-6.30196e-06,-3.79869e-06,-1.32703e-05,2.08699e-06,-1.42575e-08,0.239837,1.00853e-05,1.38812e-05
39.706,1.47946e-07,-6.28008e-06,-3.1184e-06,-1.17269e-05,-1.31579e-06,-1.24891e-08,0.265893,1.00902e-05,1.38879e-05
39.726,-1.9185e-07,-5.82555e-06,-3.07487e-06,-1.16209e-05,-1.55211e-06,-1.23539e-08,0.299964,1.00954e-05,1.38948e-05
39.746,-1.93042e-07,-5.83976e-06,-3.0955e-06,-1.16645e-05,-1.54095e-06,-1.24098e-08,0.338641,1.01006e-05,1.39018e-05
39.766,-1.50257e-07,8.63925e-06,-3.26012e-06,-1.08909e-05,1.65806e-06,-1.16809e-08,0.376953,1.01055e-05,1.39089e-05
39.786,-1.54666e-07,-6.14575e-06,-3.31419e-06,-1.08312e-05,1.67623e-06,-1.16783e-08,0.413207,1.01106e-05,1.39161e-05
39.806,-1.65227e-07,-5.82786e-06,-3.03878e-06,-1.15199e-05,1.70428e-06,-1.23008e-08,0.44831,1.01158e-05,1.39232e-05
39.826,-1.64747e-07,-5.73824e-06,-3.03032e-06,-1.15892e-05,1.7122e-06,-1.23729e-08,0.455095,1.0121e-05,1.39301e-05
39.846,-1.6565e-07,-5.76102e-06,-3.04366e-06,-1.16195e-05,1.72135e-06,-1.23918e-08,0.408168,1.01262e-05,1.39371e-05
39.866,-1.54364e-07,-6.12322e-06,-3.30805e-06,-1.08537e-05,1.67918e-06,-1.16794e-08,0.336472,1.01312e-05,1.39442e-05
39.886,-1.50959e-07,8.75978e-06,-3.28867e-06,-1.10072e-05,1.67374e-06,-1.17823e-08,0.28038,1.01365e-05,1.39511e-05
39.906,-1.67759e-07,-5.9069e-06,-3.07362e-06,-1.15804e-05,1.72762e-06,-1.2323e-08,0.243289,1.01417e-05,1.39582e-05
39.926,-1.51227e-07,8.68179e-06,-3.28865e-06,-1.09579e-05,1.67091e-06,-1.17292e-08,0.207765,1.01467e-05,1.39653e-05
39.946,-1.51693e-07,8.78539e-06,-3.30179e-06,-1.10399e-05,1.68489e-06,-1.18082e-08,0.184417,1.0152e-05,1.39723e-05
39.966,-1.73571e-07,7.73117e-06,-3.24389e-06,-1.23403e-05,1.86163e-06,-1.31775e-08,0.168806,1.01573e-05,1.39794e-05
39.986,-1.74041e-07,7.68757e-06,-3.2534e-06,-1.23642e-05,1.86901e-06,-1.32169e-08,0.150269,1.01623e-05,1.39867e-05
40.006,-1.51835e-07,8.70649e-06,-3.30007e-06,-1.09751e-05,1.6771e-06,-1.17575e-08,0.127246,1.01672e-05,1.39937e-05
40.026,-1.75482e-07,7.82338e-06,-3.27502e-06,-1.24103e-05,1.88157e-06,-1.32653e-08,0.137024,1.01726e-05,1.40009e-05
40.046,-1.68171e-07,-5.86535e-06,-3.07915e-06,-1.16535e-05,1.74393e-06,-1.23881e-08,0.205567,1.01777e-05,1.40078e-05
40.066,-1.66802e-07,-5.81677e-06,-3.05425e-06,-1.1619e-05,1.72915e-06,-1.23447e-08,0.300463,1.01829e-05,1.40147e-05
40.086,1.56609e-07,8.37887e-06,-3.2733e-06,-1.10836e-05,-1.3981e-06,-1.18311e-08,0.378071,1.01879e-05,1.40219e-05
40.106,1.52981e-07,-6.06308e-06,-3.33883e-06,-1.1022e-05,-1.30809e-06,-1.1877e-08,0.434687,1.0193e-05,1.40291e-05
40.126,1.49406e-07,8.70363e-06,-3.26635e-06,-1.09951e-05,-1.29083e-06,-1.18314e-08,0.467184,1.01982e-05,1.40361e-05
40.146,1.47301e-07,7.71527e-06,-3.21872e-06,-1.24728e-05,-1.30003e-06,-1.3354e-08,0.445155,1.02034e-05,1.40432e-05
40.166,1.46459e-07,7.55578e-06,-3.1916e-06,-1.2411e-05,1.84996e-06,-1.32733e-08,0.395884,1.02084e-05,1.40503e-05
40.186,-1.50281e-07,8.64278e-06,-3.26219e-06,-1.09096e-05,1.65912e-06,-1.17043e-08,0.361848,1.02132e-05,1.40573e-05
40.206,-1.66239e-07,-5.86635e-06,-3.05198e-06,-1.15417e-05,1.71424e-06,-1.22937e-08,0.3474,1.02185e-05,1.40644e-05
40.226,-1.67525e-07,-5.82101e-06,-3.06958e-06,-1.1663e-05,1.73838e-06,-1.24095e-08,0.30664,1.02237e-05,1.40713e-05
40.246,-1.553e-07,-6.15879e-06,-3.3198e-06,-1.08613e-05,1.68854e-06,-1.16692e-08,0.226296,1.02287e-05,1.40784e-05
40.266,-1.56566e-07,-6.21862e-06,-3.33898e-06,-1.08508e-05,1.69608e-06,-1.16706e-08,0.130054,1.02337e-05,1.40856e-05
40.286,-1.69186e-07,-5.9552e-06,-3.09796e-06,-1.15943e-05,1.73979e-06,-1.23841e-08,0.0459924,1.02389e-05,1.40927e-05
40.306,-1.68345e-07,-5.87216e-06,-3.08586e-06,-1.16278e-05,1.74419e-06,-1.24334e-08,-3.54155e-09,1.02442e-05,1.40997e-05
40.326,-1.68055e-07,-5.86178e-06,-3.08017e-06,-1.16223e-05,1.74096e-06,-1.24251e-08,-3.54285e-09,1.02494e-05,1.41066e-05
40.346,-1.69159e-07,-5.88082e-06,-3.09932e-06,-1.16687e-05,1.75204e-06,-1.24773e-08,-3.54911e-09,1.02546e-05,1.41136e-05
40.366,-1.67871e-07,-5.85599e-06,-3.0766e-06,-1.16118e-05,1.73826e-06,-1.24131e-08,-3.5408e-09,1.02598e-05,1.41205e-05
40.386,-1.56326e-07,-6.19553e-06,-3.33971e-06,-1.08703e-05,1.6993e-06,-1.17285e-08,-3.68716e-09,1.02647e-05,1.41276e-05
40.406,-1.52278e-07,8.80992e-06,-3.31238e-06,-1.10082e-05,1.68687e-06,-1.18346e-08,-3.62025e-09,1.027e-05,1.41346e-05
40.426,-1.70605e-07,-5.98215e-06,-3.12814e-06,-1.1652e-05,1.75551e-06,-1.24731e-08,5.11325e-09,1.02753e-05,1.41417e-05
40.446,-1.7401e-07,7.67975e-06,-3.25627e-06,-1.23287e-05,1.867e-06,-1.32405e-08,5.24555e-09,1.02803e-05,1.41489e-05
40.466,-1.52095e-07,8.71542e-06,-3.30836e-06,-1.09669e-05,1.67971e-06,-1.17968e-08,4.83683e-09,1.02852e-05,1.4156e-05
40.486,1.58143e-07,8.43367e-06,-3.30255e-06,-1.10654e-05,-1.41803e-06,-1.1848e-08,-3.85007e-09,1.02906e-05,1.41632e-05
40.506,1.57078e-07,-6.21813e-06,-3.34064e-06,-1.0666e-05,2.0193e-06,-1.15495e-08,4.88485e-09,1.02955e-05,1.41704e-05
40.526,-1.94206e-07,-5.9701e-06,-3.09247e-06,-1.14806e-05,1.73688e-06,-1.22847e-08,5.06883e-09,1.03007e-05,1.41774e-05
40.546,-1.95317e-07,-5.90854e-06,-3.13185e-06,-1.16804e-05,1.76913e-06,-1.24934e-08,5.11729e-09,1.0306e-05,1.41844e-05
40.566,-1.52177e-07,8.71212e-06,-3.29119e-06,-1.0901e-05,1.67767e-06,-1.1726e-08,4.8349e-09,1.03109e-05,1.41914e-05
40.586,-1.75729e-07,7.83214e-06,-3.28354e-06,-1.24011e-05,1.88337e-06,-1.33166e-08,5.28986e-09,1.03162e-05,1.41986e-05
40.606,-1.68658e-07,-5.88239e-06,-3.09272e-06,-1.16462e-05,1.74832e-06,-1.24545e-08,5.09032e-09,1.03214e-05,1.42055e-05
40.626,1.58527e-07,8.44583e-06,-3.30511e-06,-1.10917e-05,-1.42297e-06,-1.18801e-08,5.2496e-09,1.03263e-05,1.42127e-05
40.646,1.4924e-07,7.40575e-06,-3.11982e-06,-1.17094e-05,-1.33329e-06,-1.25432e-08,-3.60417e-09,1.03315e-05,1.42198e-05
40.666,-2.1525e-07,-6.20064e-06,-3.3136e-06,-1.09021e-05,2.04684e-06,-1.1764e-08,-3.67216e-09,1.03364e-05,1.42268e-05
40.686,-1.68889e-07,-5.94797e-06,-3.09539e-06,-1.15798e-05,1.73738e-06,-1.23907e-08,5.07784e-09,1.03416e-05,1.42339e-05
40.706,-1.89627e-07,-6.33226e-06,-3.825e-06,-1.32671e-05,2.09279e-06,-1.43433e-08,5.68837e-09,1.03469e-05,1.42413e-05
40.726,1.47073e-07,-6.27327e-06,-3.19523e-06,-1.23527e-05,-1.31523e-06,-1.32314e-08,-3.66281e-09,1.03518e-05,1.42481e-05
40.746,-1.94573e-07,-5.89421e-06,-3.12132e-06,-1.16747e-05,-1.57334e-06,-1.24852e-08,-3.54957e-09,1.0357e-05,1.42551e-05
40.766,-2.15172e-07,-6.19755e-06,-3.31388e-06,-1.08876e-05,2.04467e-06,-1.1752e-08,-3.66802e-09,1.0362e-05,1.42621e-05
40.786,-1.52263e-07,8.81004e-06,-3.31199e-06,-1.10127e-05,1.6871e-06,-1.18395e-08,-3.62e-09,1.03672e-05,1.42691e-05
40.806,-1.52312e-07,8.80596e-06,-3.31825e-06,-1.10579e-05,1.69462e-06,-1.18835e-08,-3.63056e-09,1.03725e-05,1.42761e-05
40.826,-1.73884e-07,7.74552e-06,-3.25532e-06,-1.23265e-05,1.86331e-06,-1.32292e-08,4.27275e-09,1.03778e-05,1.42832e-05
40.846,-2.08203e-07,-6.7326e-06,-4.30349e-06,-1.42763e-05,2.35824e-06,-1.52948e-08,-3.9678e-09,1.03837e-05,1.42912e-05
40.866,-1.88347e-07,7.21904e-06,-3.44677e-06,-1.24723e-05,1.97106e-06,-1.34009e-08,4.48891e-09,1.03883e-05,1.42978e-05
40.886,-1.7064e-07,7.42466e-06,-3.14532e-06,-1.16612e-05,1.77826e-06,-1.24902e-08,5.13312e-09,1.03934e-05,1.43048e-05
40.906,-1.69442e-07,-5.88835e-06,-3.10383e-06,-1.16772e-05,1.75478e-06,-1.24875e-08,5.10846e-09,1.03986e-05,1.43118e-05
40.926,-1.70759e-07,-5.91429e-06,-3.12805e-06,-1.17297e-05,1.76882e-06,-1.25479e-08,5.13478e-09,1.04038e-05,1.43187e-05
40.946,-1.5197e-07,8.70942e-06,-3.30502e-06,-1.09551e-05,1.6784e-06,-1.1784e-08,4.83293e-09,1.04088e-05,1.43258e-05
40.966,-1.52239e-07,8.80541e-06,-3.31498e-06,-1.1033e-05,1.69037e-06,-1.18589e-08,4.87312e-09,1.04141e-05,1.43328e-05
40.986,-1.52377e-07,8.80601e-06,-3.32139e-06,-1.10822e-05,1.69878e-06,-1.19075e-08,4.90144e-09,1.04193e-05,1.43398e-05
41.006,-1.72798e-07,-6.02654e-06,-3.1674e-06,-1.17433e-05,1.77937e-06,-1.25774e-08,5.16002e-09,1.04246e-05,1.4347e-05
41.026,-1.67834e-07,-5.85591e-06,-3.07589e-06,-1.15992e-05,1.73669e-06,-1.24004e-08,5.07093e-09,1.04298e-05,1.43539e-05
41.046,-1.69153e-07,-5.88065e-06,-3.09922e-06,-1.16682e-05,1.75195e-06,-1.24767e-08,5.10247e-09,1.0435e-05,1.43608e-05
41.066,-1.73993e-07,7.67897e-06,-3.25596e-06,-1.2329e-05,1.86696e-06,-1.32404e-08,5.24537e-09,1.044e-05,1.43681e-05
41.086,-1.89858e-07,-6.33834e-06,-3.83009e-06,-1.32912e-05,2.09759e-06,-1.43698e-08,5.6981e-09,1.04453e-05,1.43755e-05
41.106,1.55254e-07,-6.36155e-06,-3.39615e-06,-1.17193e-05,-1.39467e-06,-1.25425e-08,-3.92235e-09,1.04502e-05,1.43823e-05
41.126,1.56848e-07,8.82957e-06,-3.33813e-06,-1.12819e-05,-1.40955e-06,-1.20771e-08,-3.81988e-09,1.04553e-05,1.43894e-05
41.146,1.57462e-07,8.25809e-06,-3.39275e-06,-1.23756e-05,-1.36983e-06,-1.32937e-08,5.49599e-09,1.04606e-05,1.43967e-05
41.166,1.52295e-07,8.72462e-06,-3.30381e-06,-1.09659e-05,-1.32454e-06,-1.17988e-08,4.83666e-09,1.04654e-05,1.44036e-05
41.186,1.52496e-07,8.81689e-06,-3.31035e-06,-1.10399e-05,-1.33206e-06,-1.18663e-08,4.87415e-09,1.04706e-05,1.44106e-05
41.206,1.52705e-07,8.81737e-06,-3.31675e-06,-1.10891e-05,-1.33711e-06,-1.19148e-08,4.90243e-09,1.04758e-05,1.44176e-05
41.226,1.52918e-07,8.8178e-06,-3.32314e-06,-1.11381e-05,-1.34215e-06,-1.19632e-08,4.93081e-09,1.0481e-05,1.44245e-05
41.246,1.53137e-07,8.81831e-06,-3.32961e-06,-1.11874e-05,-1.34723e-06,-1.20119e-08,4.95946e-09,1.04862e-05,1.44315e-05
41.266,1.52083e-07,8.04003e-06,-3.32106e-06,-1.26111e-05,-1.34291e-06,-1.355e-08,5.38262e-09,1.04915e-05,1.44387e-05
41.286,1.52302e-07,8.72539e-06,-3.30545e-06,-1.09761e-05,1.68142e-06,-1.18082e-08,4.83801e-09,1.04963e-05,1.44457e-05
41.306,1.52978e-07,-8.04188e-06,-3.77982e-06,-1.37181e-05,2.17243e-06,-1.46859e-08,-4.21007e-09,1.0502e-05,1.44531e-05
41.326,1.50319e-07,-6.2966e-06,-3.25827e-06,-1.1497e-05,-1.39615e-06,-1.22636e-08,-3.77111e-09,1.0507e-05,1.44599e-05
41.346,1.80173e-07,-6.31477e-06,-3.8435e-06,-1.30734e-05,-1.38766e-06,-1.41345e-08,-3.53523e-09,1.05123e-05,1.44674e-05
41.366,1.7703e-07,-8.13945e-06,-3.57859e-06,-1.24813e-05,-1.40842e-06,-1.33657e-08,-3.5197e-09,1.05175e-05,1.44744e-05
41.386,-2.14585e-07,-6.38306e-06,-3.35514e-06,-1.16387e-05,2.16908e-06,-1.24584e-08,-3.76402e-09,1.05224e-05,1.44811e-05
41.406,-2.05663e-07,-6.3663e-06,-3.22602e-06,-1.14249e-05,2.10534e-06,-1.2187e-08,-3.7664e-09,1.05275e-05,1.44881e-05
41.426,-1.52417e-07,8.72015e-06,-3.29401e-06,-1.09021e-05,1.68007e-06,-1.17261e-08,-3.61666e-09,1.05325e-05,1.44952e-05
41.446,-1.92536e-07,-5.77072e-06,-3.85185e-06,-1.22851e-05,2.02526e-06,-1.31669e-08,5.55668e-09,1.05386e-05,1.45031e-05
41.466,-1.74777e-07,7.71021e-06,-3.26011e-06,-1.24796e-05,1.88819e-06,-1.33986e-08,5.28775e-09,1.0543e-05,1.45098e-05
41.486,-1.68304e-07,-5.8699e-06,-3.0854e-06,-1.16403e-05,1.74431e-06,-1.24457e-08,5.08572e-09,1.05482e-05,1.45167e-05
41.506,-1.56332e-07,-6.19581e-06,-3.33981e-06,-1.08705e-05,1.69935e-06,-1.17287e-08,4.90608e-09,1.05532e-05,1.45238e-05
41.526,-1.52278e-07,8.80993e-06,-3.31238e-06,-1.10082e-05,1.68687e-06,-1.18346e-08,4.86167e-09,1.05584e-05,1.45307e-05
41.546,-0.00462833,-0.00205332,-3.09913e-06,-1.27511e-05,-0.0047449,-1.37135e-08,-0.0303152,1.05632e-05,1.45373e-05
41.566,-0.0146283,-0.00699569,-3.17623e-06,-1.13638e-05,-0.0147449,-1.23465e-08,-0.0992276,1.05675e-05,1.45438e-05
41.586,-0.0246283,-0.00898264,-3.12664e-06,-1.14799e-05,-0.0247449,-1.24451e-08,-0.108412,1.05721e-05,1.45501e-05
41.606,-0.0267934,-0.0162045,-3.13306e-06,-1.15264e-05,-0.0318016,-1.25035e-08,-0.110721,1.05767e-05,1.45565e-05
41.626,-0.0247357,-0.0262059,-3.06541e-06,-1.26667e-05,-0.0353769,-1.3723e-08,-0.112296,1.05814e-05,1.4563e-05
41.646,-0.0245107,-0.0362059,-2.924e-06,-1.20124e-05,-0.0397387,-1.29759e-08,-0.114646,1.05859e-05,1.45693e-05
41.666,-0.0259252,-0.0434527,-2.91991e-06,-1.19861e-05,-0.0471635,-1.29553e-08,-0.116622,1.05906e-05,1.45756e-05
41.686,-0.0304281,-0.0433874,-3.16754e-06,-1.16126e-05,-0.0571634,-1.26063e-08,-0.116958,1.05949e-05,1.45823e-05
41.706,-0.0364048,-0.040342,-3.31375e-06,-1.32858e-05,-0.0671632,-1.43724e-08,-0.116826,1.05998e-05,1.4589e-05
41.726,-0.0410024,-0.0402631,-3.08297e-06,-1.19148e-05,-0.0771635,-1.29102e-08,-0.117311,1.06042e-05,1.45952e-05
41.746,-0.0466946,-0.0422033,-3.12777e-06,-1.14029e-05,-0.0871634,-1.24531e-08,-0.118627,1.06087e-05,1.46018e-05
41.766,-0.0550871,-0.0485247,-2.92601e-06,-1.19526e-05,-0.0971635,-1.30108e-08,-0.121954,1.06133e-05,1.46082e-05
41.786,-0.0636875,-0.0555549,-2.94834e-06,-1.20775e-05,-0.107163,-1.31595e-08,-0.125563,1.06179e-05,1.46146e-05
41.806,-0.0712393,-0.0608776,-2.97194e-06,-1.21317e-05,-0.117163,-1.32401e-08,-0.128394,1.06225e-05,1.4621e-05
41.826,-0.0781924,-0.0696984,-2.91461e-06,-1.19913e-05,-0.127163,-1.3092e-08,-0.132663,1.06271e-05,1.46273e-05
41.846,-0.0840488,-0.0796984,-2.94227e-06,-1.20532e-05,-0.137163,-1.3182e-08,-0.138571,1.06318e-05,1.46337e-05
41.866,-0.090004,-0.0896969,-3.17409e-06,-1.13298e-05,-0.147163,-1.25119e-08,-0.144168,1.06361e-05,1.46402e-05
41.886,-0.0962708,-0.0996984,-2.91663e-06,-1.18925e-05,-0.157163,-1.30454e-08,-0.149107,1.06407e-05,1.46466e-05
41.906,-0.101696,-0.102425,-2.91989e-06,-1.198e-05,-0.167163,-1.31479e-08,-0.152727,1.06454e-05,1.4653e-05
41.926,-0.106588,-0.0924247,-3.06247e-06,-1.26422e-05,-0.177163,-1.39351e-08,-0.155198,1.06498e-05,1.46596e-05
41.946,-0.111773,-0.0824231,-3.11129e-06,-1.13955e-05,-0.187163,-1.25965e-08,-0.158187,1.06541e-05,1.46661e-05
41.966,-0.118168,-0.0724247,-3.04286e-06,-1.26711e-05,-0.197163,-1.39879e-08,-0.160732,1.06588e-05,1.46726e-05
41.986,-0.128026,-0.0624247,-3.03214e-06,-1.26773e-05,-0.207163,-1.40072e-08,-0.160097,1.06632e-05,1.46792e-05
42.006,-0.138026,-0.0524247,-2.88287e-06,-1.15459e-05,-0.217163,-1.2784e-08,-0.158318,1.06679e-05,1.46858e-05
42.026,-0.148026,-0.0424246,-2.84913e-06,-1.20162e-05,-0.227163,-1.32473e-08,-0.157822,1.06725e-05,1.46921e-05
42.046,-0.158026,-0.0324246,-2.83409e-06,-1.20295e-05,-0.237163,-1.32637e-08,-0.15724,1.06771e-05,1.46985e-05
42.066,-0.168026,-0.0224246,-2.83016e-06,-1.20645e-05,-0.247163,-1.33057e-08,-0.156516,1.06818e-05,1.47049e-05
42.086,-0.178026,-0.0124246,-2.81355e-06,-1.20614e-05,-0.257163,-1.33033e-08,-0.155882,1.06865e-05,1.47113e-05
42.106,-0.188026,-0.00242462,-2.79723e-06,-1.20692e-05,-0.267163,-1.33098e-08,-0.155309,1.06911e-05,1.47177e-05
42.126,-0.198026,0.00757691,-3.001e-06,-1.14796e-05,-0.273469,-1.27063e-08,-0.156414,1.06956e-05,1.47243e-05
42.146,-0.208026,0.0175769,-2.99742e-06,-1.15725e-05,-0.277937,-1.28032e-08,-0.159716,1.07003e-05,1.47307e-05
42.166,-0.218026,0.0275771,-3.82588e-06,-1.43823e-05,-0.281088,-1.57774e-08,-0.162677,1.07058e-05,1.4738e-05
42.186,-0.228026,0.0375768,-2.98941e-06,-1.17977e-05,-0.28136,-1.30386e-08,-0.164976,1.071e-05,1.4744e-05
42.206,-0.238026,0.0475767,-2.97162e-06,-1.17281e-05,-0.279032,-1.29617e-08,-0.168037,1.07147e-05,1.47505e-05
42.226,-0.248026,0.0575767,-2.96302e-06,-1.17811e-05,-0.273973,-1.30161e-08,-0.171434,1.07195e-05,1.4757e-05
42.246,-0.258026,0.0675755,-2.84317e-06,-1.24137e-05,-0.270025,-1.37017e-08,-0.174594,1.07242e-05,1.47637e-05
42.266,-0.268026,0.0775754,-2.68797e-06,-1.21126e-05,-0.267411,-1.33261e-08,-0.177081,1.07289e-05,1.47701e-05
42.286,-0.278026,0.0875757,-2.96377e-06,-1.26518e-05,-0.267697,-1.40025e-08,-0.176762,1.07336e-05,1.47771e-05
42.306,-0.288026,0.0975757,-2.97097e-06,-1.29104e-05,-0.269261,-1.42568e-08,-0.175317,1.07383e-05,1.47838e-05
42.326,-0.298026,0.107575,-2.70323e-06,-1.22296e-05,-0.269569,-1.34487e-08,-0.175049,1.0743e-05,1.47903e-05
42.346,-0.308026,0.117575,-2.6235e-06,-1.21379e-05,-0.269741,-1.33178e-08,-0.174877,1.07478e-05,1.47968e-05
42.366,-0.318026,0.127575,-2.62829e-06,-1.21935e-05,-0.26972,-1.33743e-08,-0.174898,1.07526e-05,1.48034e-05
42.386,-0.328026,0.127953,-2.60756e-06,-1.21538e-05,-0.269586,-1.33242e-08,-0.175032,1.07574e-05,1.48099e-05
42.406,-0.338026,0.127956,-2.59178e-06,-1.21418e-05,-0.269565,-1.33035e-08,-0.175052,1.07622e-05,1.48165e-05
42.426,-0.348026,0.127957,-2.8174e-06,-1.15316e-05,-0.269565,-1.26815e-08,-0.175052,1.07668e-05,1.48232e-05
42.446,-0.356421,0.127956,-2.57884e-06,-1.20666e-05,-0.269565,-1.32193e-08,-0.175052,1.07716e-05,1.48299e-05
42.466,-0.356421,0.127956,-2.58318e-06,-1.21637e-05,-0.269565,-1.332e-08,-0.175052,1.07765e-05,1.48364e-05
42.486,-0.356421,0.127956,-2.60616e-06,-1.22226e-05,-0.269565,-1.339e-08,-0.175052,1.07813e-05,1.4843e-05
42.506,-0.356421,0.127956,-2.62925e-06,-1.22784e-05,-0.269565,-1.34569e-08,-0.175052,1.07861e-05,1.48496e-05
42.526,-0.356421,0.127955,-3.18023e-06,-1.3586e-05,-0.269565,-1.49106e-08,-0.175052,1.07911e-05,1.48567e-05
42.546,-0.356421,0.127956,-2.92053e-06,-1.30095e-05,-0.269565,-1.43293e-08,-0.175052,1.07957e-05,1.48633e-05
42.566,-0.356421,0.127956,-3.10238e-06,-1.28402e-05,-0.269565,-1.41188e-08,-0.175052,1.08005e-05,1.48704e-05
42.586,-0.356421,0.127957,-2.81416e-06,-1.16177e-05,-0.269565,-1.27683e-08,-0.175052,1.0805e-05,1.48766e-05
42.606,-0.356421,0.127956,-2.61067e-06,-1.21575e-05,-0.269565,-1.33254e-08,-0.175052,1.08099e-05,1.48833e-05
42.626,-0.356419,0.127957,-2.84317e-06,-1.14464e-05,-0.269563,-1.26331e-08,-0.175051,1.08144e-05,1.48901e-05
42.646,-0.354601,0.127304,-2.81589e-06,-1.15907e-05,-0.268188,-1.27402e-08,-0.174158,1.08193e-05,1.48966e-05
42.666,-0.348635,0.125161,-2.62555e-06,-1.21778e-05,-0.263676,-1.33494e-08,-0.171228,1.08241e-05,1.49033e-05
42.686,-0.342204,0.122851,-3.20098e-06,-1.35863e-05,-0.258812,-1.4918e-08,-0.16807,1.0829e-05,1.49104e-05
42.706,-0.337012,0.120988,-2.75667e-06,-1.20824e-05,-0.254886,-1.32679e-08,-0.16552,1.08336e-05,1.49167e-05
42.726,-0.327104,0.114089,-2.60862e-06,-1.21323e-05,-0.245377,-1.32819e-08,-0.155962,1.08385e-05,1.49233e-05
42.746,-0.317104,0.104089,-2.64155e-06,-1.21847e-05,-0.235377,-1.33306e-08,-0.137733,1.08433e-05,1.49299e-05
42.766,-0.307104,0.0940892,-2.68146e-06,-1.22388e-05,-0.225377,-1.33824e-08,-0.120939,1.0848e-05,1.49364e-05
42.786,-0.297104,0.0840893,-2.72127e-06,-1.22925e-05,-0.215377,-1.34354e-08,-0.106402,1.08528e-05,1.4943e-05
42.806,-0.287104,0.0740907,-2.93688e-06,-1.14419e-05,-0.205377,-1.25827e-08,-0.0855531,1.08573e-05,1.49496e-05
42.826,-0.277104,0.0640892,-2.85431e-06,-1.28405e-05,-0.195377,-1.40128e-08,-0.0610011,1.08621e-05,1.49562e-05
42.846,-0.267104,0.0540907,-2.93186e-06,-1.15498e-05,-0.185377,-1.26034e-08,-0.038585,1.08666e-05,1.49628e-05
42.866,-0.257104,0.0440892,-2.88232e-06,-1.28297e-05,-0.175377,-1.39576e-08,-0.0194031,1.08713e-05,1.49694e-05
